product_test_dtl_id,test_parameter_name,test_code,standard_value_type,standard_value_from,standard_value_to
43533,Pretilachlor content (% by mass),PRETILACHLOR-37%-EW-NABL-4650,na,NULL,50.0 ±5% of the nominal value
63760,<p>Flash Point (Abel)</p>,PRETILACHLOR-50-%-EC(IS:15160-2002)-FSSAI-5925,na,NULL,24.5°C
180518,HARDNESS IN KG/CM²,PRIMAQUINE-PHOSPHATE-TABLET-(LA-CHEMICO)-IP-17439,alphanumeric,NLT,2.0 KG/CM²
180519,<p>UNIFORMITY OF WEIGHT</p>,PRIMAQUINE-PHOSPHATE-TABLET-(LA-CHEMICO)-IP-17439,na,NULL,[± 7.5% OF AV. WT.]
180872,MICROBIAL TEST (TVC),PROMETHAZINE-ORAL-SOLUTION-(KWALITY)-BP-17472,alphanumeric,NMT,10 CFU/GM
180860,BACTERIAL COUNT,PROMETHAZINE-ORAL-SOLUTION-(KWALITY)-IP-17471,na,NULL,NMT 10 CFU/GM
180861,FUNGAL COUNT,PROMETHAZINE-ORAL-SOLUTION-(KWALITY)-IP-17471,na,NULL,NMT 10 CFU/GM
41043,<p>Flash Point (Abel)</p>,PROPICONAZOLE-25%-EC-NABL-4519,na,NULL,Above 24.5°C
41045,<p>Propiconazole Content (% by mass)</p>,PROPICONAZOLE-25%-EC-NABL-4519,na,NULL,25±5% of the nominal value
56643,Propoxur content (% by mass),PROPOXURE-20%-EC-(IS:9665-1981)-FSSAI-5402,na,NULL,20°±5% of the nominal value 
180961,<p>SPECIFIC OPTICAL ROTATION</p>,PROPRANOLOL-HYDROCHLORIDE-IP-17479,alphanumeric,-1.0°, +1.0°
181069,IDENTIFICATION (BOILING POINT),PROPYLENE-GLYCOL-(FRESENIUS-KABI-ONCOLOGY-LTD.-BADDI)-GENERAL-17491,alphanumeric,184°, 189°C
181076,IDENTIFICATION (BOILING POINT),PROPYLENE-GLYCOL-(KABI)-USP-17492,alphanumeric,184°C , 189°C
181050,MELTING POINT OF DERIVATIVE,PROPYLENE-GLYCOL-BP-17487,alphanumeric,121° , 128°C
181154,OPTICAL ROTATION,PROTAMINE-SULPHATE-INJECTION-(SAMARTH)-IP-17497,alphanumeric,-0.52° , -0.68?
181246,<p>PARTICLE SIZE</p>,PRUCALOPRIDE-SUCCINATE-(HETERO)-GENERAL-17505,na,NULL,D(0.9) LESS THAN 35 °
181253,<p>SPECIFIC OPTICAL ROTATION</p>,PSEUDOEPHEDRINE-HYDROCHLORIDE-IP-17506,alphanumeric,+61.0°, +62.5°
181334,PARTICLE SIZE DISTRIBUTION,PYCNOGENOL-(SPB-LABS)-GENERAL-17514,alphanumeric,NLT,95% PASSES THROUGH 125 ?m
46533,"<p>Flash Point, &deg;C</p>",PYRETHRUM-EXTRACT-2%-(IS:-1051-1980)-FSSAI-4787,na,NULL,Above 32°C
181426,HARDNESS,PYRIDOSTIGMINE-TABLET-(SAMARTH)-IP-17521,alphanumeric,NLT,3.0 KG/CM²
181484,MELTING RANGE,PYRIMETHAMINE-USP-17528,alphanumeric,238°, 242°
58000,"<p>Flash Point, &deg;C</p>",QUINALPHOS-25%-EC-(IS:8028-1987)-FSSAI-5513,na,NULL,Above 24.5°C
181571,AVERAGE WEIGHT OF 10 CONTAINERS,QUINAPYRAMINE-INJECTION-(KWALITY)-GENERAL-17537,na,NULL,2.593 ±10%
182061,AVERAGE WEIGHT OF 20 CAPSULE SHELLS,RABEDOM-CAPSULE-(KWALITY)-GENERAL-17574,na,NULL,62 MG ± 4 MG
182072,MICROBIAL LIMITS (TVC),RABEDOM-CAPSULE-(KWALITY)-GENERAL-17574,alphanumeric,NMT,10 CFU/GM
182148,AVERAGE VOLUME OF 10 CONTAINERS,RABEPRAZOLE-SODIUM-FOR-INJECTION-(KWALITY)-GENERAL-17581,na,NULL,83 MG ± 10%
182149,AVERAGE WEIGHT OF 5 CONTAINERS,RABEPRAZOLE-SODIUM-FOR-INJECTION-(KWALITY)-GENERAL-17581,na,NULL,83 MG ± 10%
182277,<p>SPECIFIC OPTICAL ROTATION</p>,RAMIPRIL-BP-17592,alphanumeric,+32°, +38°
182265,<p>SPECIFIC OPTICAL ROTATION</p>,RAMIPRIL-IP-17591,alphanumeric,+32°, +38°
182341,HARDNESS,RANITIDINE-HCL.-TABLET-(KWALITY)-IP-17598,alphanumeric,NLT,4.5 KG/CM²
182520,BACTERIAL COUNT,RANITIDINE-TABLETS-(KWALITY)-BP-17613,na,NULL,NMT 10 CFU/GM
182521,FUNGAL COUNT,RANITIDINE-TABLETS-(KWALITY)-BP-17613,na,NULL,NMT 10 CFU/GM
182527,DIAMETER,RANITIDINE-TABLETS-(KWALITY)-BP-17613,na,NULL,10.10 MM ± 3%
182537,HARDNESS,RANITIDINE-TABLETS-(KWALITY)-BP-17613,na,NULL,NLT 2.0 KG/CM²
182528,THICKNESS,RANITIDINE-TABLETS-(KWALITY)-BP-17613,na,NULL,4.80 MM ±3%
40738,"Aflatoxin (B1, B2 & G2, G2)",RED-CHILLI-POWDER-NABL-4495,na,NULL,15 (µg/Kg)
60401,<p>Particle size (% by mass)</p>,RESVERATROL--NABL-5683,na,NULL,NMT 50°
182784,CLOUD POINT,RHODAPON-ALS-25/R-(NAXPAR)-GENERAL-17638,alphanumeric,NLT,12°C
182839,<p>SPECIFIC OPTICAL ROTATION</p>,RIBOFLAVIN-(CIPLA)-GENERAL-17642,alphanumeric,-115.00°, -135.00°(ON DRIED BASIS)
182845,OPTICAL ROTATION,RIBOFLAVIN-(VITAMIN-B2)-USP-17643,alphanumeric,-115°, -135°
182854,<p>SPECIFIC OPTICAL ROTATION</p>,RIBOFLAVIN-5-PHOSPHATE-BP-17644,alphanumeric,+38°, +43°
182821,<p>SPECIFIC OPTICAL ROTATION</p>,RIBOFLAVIN-BP-17641,alphanumeric,-115°, -135°
182809,<p>SPECIFIC OPTICAL ROTATION</p>,RIBOFLAVIN-IP-17640,alphanumeric,-11.5°, -13.5°
182876,<p>SPECIFIC OPTICAL ROTATION</p>,RIBOFLAVINE-5-PHOSPHATE-IP-17646,alphanumeric,+38.0°, +42.0°
182886,<p>SPECIFIC OPTICAL ROTATION</p>,RIBOFLAVINE-SODIUM-PHOSPHATE-IP-17647,alphanumeric,+38.0°, +42.0°
46332,<p>Agaric Acid (ppm)</p>,RICE-FLOUR-NABL-4774,na,NULL,MAX. 10 µg/Kg
46333,<p>Hydrocyanic Acid (ppm)</p>,RICE-FLOUR-NABL-4774,na,NULL,MAX. 5.0 µg/Kg
46334,<p>Hypericine (ppm)</p>,RICE-FLOUR-NABL-4774,na,NULL,MAX. 1.0 µg/Kg
46335,<p>Saffrole (ppm)</p>,RICE-FLOUR-NABL-4774,na,NULL,MAX. 10.0 µg/Kg
182904,HARDNESS,RICHIREEL-TABLET-GENERAL-17649,alphanumeric,NLT,2.0 KG/CM²
183039,<p>SPECIFIC OPTICAL ROTATION</p>,ROCURONIUM-BROMIDE-BP-17660,alphanumeric,+28.5°, +32.0°
183083,<p>3-MASS GM/M2</p>,ROLLER-BANDAGE-(MEDICAL)-15-CM²X-4-MTR.-GENERAL-17663,na,NULL,[57 ± 5 GM/M²]
183211,<p>SPECIFIC OPTICAL ROTATION</p>,ROXITHROMYCIN-BP-17677,alphanumeric,-93°, -96°
183881,HARDNESS,S-AMLODIPINE-TABLET-(KWALI)-IP-17750,alphanumeric,NLT,3.0 KG/CM²
183437,LENGTH,S55-(CR)-TABLET-GENERAL-17704,na,NULL,20.80 mm ±2.0%
183439,THICKNESS,S55-(CR)-TABLET-GENERAL-17704,na,NULL,5.70 MM ±0.2 mm
183438,WIDTH,S55-(CR)-TABLET-GENERAL-17704,na,NULL,9.30 mm ±0.2 mm
183599,<p>IDENTIFICATION A</p>,SACCHARIN-SODIUM-BP-17723,alphanumeric,226°C , 236°C
183683,OPTICAL ROTATION,SALBUTAMOL-SULPHATE-BP-17732,alphanumeric,-0.10°, +0.10°
183717,<p>UNIFORMITY OF WEIGHT</p>,SALBUTAMOL-SULPHATE-TABLET-(LA-CHEMICO)-IP-17735,na,NULL,±7.5% OF AVG. WT.
183809,MELTING POINT,SALICYLIC-ACID-(NAXPAR)-GENERAL-17742,alphanumeric,157°C , 162°C
184015,ARSENIC,SEBIWHITE-(TETRAHDYROCURCUMIN)-GENERAL-17766,alphanumeric,NMT,1.0 PPM (µg/g)
184016,CADMIUM,SEBIWHITE-(TETRAHDYROCURCUMIN)-GENERAL-17766,alphanumeric,NMT,1.0 PPM (µg/g)
184013,HEAVY METALS,SEBIWHITE-(TETRAHDYROCURCUMIN)-GENERAL-17766,alphanumeric,NMT,20 PPM (µg/g)
184014,LEAD,SEBIWHITE-(TETRAHDYROCURCUMIN)-GENERAL-17766,alphanumeric,NMT,3.0 PPM (µg/g)
184006,MELTING RANGE,SEBIWHITE-(TETRAHDYROCURCUMIN)-GENERAL-17766,alphanumeric,85°C , 100°C
184017,MERCURY,SEBIWHITE-(TETRAHDYROCURCUMIN)-GENERAL-17766,alphanumeric,NMT,0.1 PPM (µg/g)
184065,OPTICAL ROTATION,SELENOMETHIONINE-USP-17771,alphanumeric,+17.0°, +19.5°
184229,<p>SPECIFIC OPTICAL ROTATION</p>,SERTRALINE-HYDROCHLORIDE-IP-17787,alphanumeric,+38.0°, 43.0°
184335,LIMIT OF FLUORIDE,SEVOFLURANE-FOR-INHALATION-[1326][T]-USP-17797,na,NULL,NMT 2 µG/ML
184324,LIMIT OF FLUORIDE,SEVOFLURANE-FOR-INHALATION-USP-17796,na,NULL,NMT 2 µG/ML
186033,OPTICAL ROTATION,SORBITOL-SOLUTION-(SOR)-IP-17968,alphanumeric,+1.5°, +3.5°
186052,CONDUCTIVITY,SORBITOL-SOLUTION-70%-(EMCURE)-IP-17970,alphanumeric,NMT,10?S/CM
186066,CONDUCTIVITY,SORBITOL-SOLUTION-70%-(VAPICARE)-IP-17971,alphanumeric,NMT,10?S/CM
186063,<p>SPECIFIC OPTICAL ROTATION</p>,SORBITOL-SOLUTION-70%-(VAPICARE)-IP-17971,alphanumeric,+1.5°, +3.50°
186041,CONDUCTIVITY,SORBITOL-SOLUTION-70%-IP-17969,alphanumeric,NMT,10?SCm
186038,<p>IDENTIFICATION B</p>,SORBITOL-SOLUTION-70%-IP-17969,alphanumeric,+1.5° , +3.5°
185973,LIMIT OF NICKEL,SORBITOL-USP-17963,alphanumeric,NMT,1.0 µg/g
59999,"Enterobacteriacae, cfu/ml",SPECIAL-CHYAWANPRASH-FSSAI-5649,na,NULL,Max. 10°
60000,"Total Fungal count,cfu/ml",SPECIAL-CHYAWANPRASH-FSSAI-5649,na,NULL,Max. 10°
186109,<p>SPECIFIC OPTICAL ROTATION</p>,SPIRONOLACTONE-IP-17978,alphanumeric,-33.0°, -37.0°
186141,<p>SPECIFIC OPTICAL ROTATION</p>,STANOZOLOL-USP-17983,alphanumeric,+34°, +40°
186182,MELTING POINT (?C),STEARETH-2-(AVON)-GENERAL-17988,alphanumeric,42, 46.0°C
186187,CONGEALING TEMPERATURE,STEARIC-ACID-IP-17989,alphanumeric,NLT,54°
186197,CONGEALING TERMPERATURE,STEARIC-ACID-USP-17990,alphanumeric,NLT,54.0°
186252,MELTING POINT,STEARYL-ALCOHOL-GENERAL-17996,alphanumeric,55.0°, 60.0°
186265,MELTING RANGE,STEARYL-ALCOHOL-IP-17998,alphanumeric,55? , 60°
186346,..PARTICULATE CONTAMINATION,STERILE-WATER-FOR-INJECTION-(ACCU)-IP-18006,alphanumeric,LESS THAN 25°,MAX 60°PARTICLS PER CONTAINER
186345,.PARTICULATE CONTAMINATION,STERILE-WATER-FOR-INJECTION-(ACCU)-IP-18006,alphanumeric,LESS THAN 10°,MAX 600°PARTICLS PER CONTAINER
186357,CONDUCTIVITY,STERILE-WATER-FOR-INJECTION-(KWALITY)-USP-18007,na,NULL,NMT 1.3 µs/cm
186380,CONDUCTIVITY,STERILE-WATER-FOR-INJECTION-(OTSUKA)-IP-18009,alphanumeric,NMT,2.0 µs cm
186396,MELTING POINT,STEROL-ESTERS-GENERAL-18010,alphanumeric,31.0°C , 38.0°C
186664,<p>SPECIFIC OPTICAL ROTATION</p>,SUCRALOSE-BP-18038,alphanumeric,+85.0°, +87.5°
186641,<p>SPECIFIC OPTICAL ROTATION</p>,SUCRALOSE-IP-18036,alphanumeric,+84°, +87°
186711,<p>SPECIFIC OPTICAL ROTATION</p>,SUCROSE-(SUGAR)-IP-18042,alphanumeric,+65.9°, +67.0°
186699,<p>SPECIFIC OPTICAL ROTATION</p>,SUCROSE-BP-18041,alphanumeric,+66.3°, +67.0°
186683,CONDUCTIVITY,SUCROSE-USP-18040,alphanumeric,NMT,35 µSCM
186721,LENGTH OF PVC TUBE,SUCTION-CATHETER-(PLAIN)-GENERAL-18043,na,NULL,30 ± 0.1 CM
186774,SULBACTAM SODIUM,SULBACTAM-SODIUM-STERILE-(SAMARTH)-USP-18048,alphanumeric,886, 941 µg/mg (ON ANHYDROUS BASIS)
186755,I-SULBACTAM SODIUM,SULBACTAM-SODIUM-USP-18047,alphanumeric,886, 941 µg/mg (ON ANHYDROUS BASIS)
186754,SULBACTAM,SULBACTAM-SODIUM-USP-18047,alphanumeric,886, 941 µg/mg (ON ANHYDROUS BASIS)
186778,<p>IDENTIFICATION A</p>,SULFAMETHOXAZOLE-BP-18049,alphanumeric,162°, 170°
186807,<p>AVERAGE WEIGHT</p>,SULFASALAZINE-TABLET-[KWALITY]-USP-18052,na,NULL,(LIMIT ± 5%)
186811,HARDNESS,SULFASALAZINE-TABLET-[KWALITY]-USP-18052,na,NULL,NLT 8.0 KG/CM²
186812,MICROBIAL TEST (TVC),SULFASALAZINE-TABLET-[KWALITY]-USP-18052,na,NULL,NMT 10°CFU/GM
50013,Sulphur content (% by mass),SULPHUR-90%-POWDER-FSSAI-4977,na,NULL,90 ± 5% of the the nominal value
54863,<p>Agaric Acid (ppm)</p>,TABLE-BUTTER-(KARAN)-FSSAI-ACT-2006-(2016)-FSSAI-5282,na,NULL,MAX. 10°µg/Kg
54864,<p>Hydrocyanic Acid (ppm)</p>,TABLE-BUTTER-(KARAN)-FSSAI-ACT-2006-(2016)-FSSAI-5282,na,NULL,MAX. 5.0 µg/Kg
54865,<p>Hypericine (ppm)</p>,TABLE-BUTTER-(KARAN)-FSSAI-ACT-2006-(2016)-FSSAI-5282,na,NULL,MAX. 1.0 µg/Kg
54866,<p>Saffrole (ppm)</p>,TABLE-BUTTER-(KARAN)-FSSAI-ACT-2006-(2016)-FSSAI-5282,na,NULL,MAX. 10.0 µg/Kg
187651,<p>SPECIFIC OPTICAL ROTATION</p>,TACROLIMUS-GENERAL-18150,alphanumeric,-110°, -115°
187638,<p>SPECIFIC OPTICAL ROTATION</p>,TACROLIMUS-IP-18149,alphanumeric,-110°, -115°
187702,<p>SPECIFIC OPTICAL ROTATION</p>,TADALAFIL-GENERAL-18154,alphanumeric,+68.0°, +75.0°
187986,<p>SPECIFIC OPTICAL ROTATION</p>,TAPENTDOL-HYDROCHLORIDE-IP-18180,alphanumeric,-24.5°, -28.5°
188005,<p>SPECIFIC OPTICAL ROTATION</p>,TARTARIC-ACID-IP-18181,alphanumeric,-12.0°, +13.0°
188073,OPTICAL ROTATION,TAZOBACTAM-SODIUM-USP-18186,alphanumeric,+160°, +167°
188102,OPTICAL ROTATION,TEA-TREE-OIL-GENERAL-18189,alphanumeric,+5.0°, +15.0°
188292,<p>AVERAGE WEIGHT</p>,TELMISARTAN-TABLET-(THEON)-IP-18203,na,NULL,27°MG ±5.0%
188289,DIAMETER,TELMISARTAN-TABLET-(THEON)-IP-18203,na,NULL,9.50MM ±0.2MM
188296,HARDNESS,TELMISARTAN-TABLET-(THEON)-IP-18203,alphanumeric,NLT,3.0KG/CM²
188290,THICKNESS,TELMISARTAN-TABLET-(THEON)-IP-18203,na,NULL,4.10MM ±0.3MM
188293,<p>UNIFORMITY OF WEIGHT</p>,TELMISARTAN-TABLET-(THEON)-IP-18203,na,NULL,± 5.0°OF AVERAGE WEIGHT
188330,DIAMETER,TELMISARTAN+HYDROCHLOROTHIAZIDE-TABLET-(THEON)-USP-18206,na,NULL,9.50 MM ±0.2 MM
188338,HARDNESS,TELMISARTAN+HYDROCHLOROTHIAZIDE-TABLET-(THEON)-USP-18206,alphanumeric,NLT,3.0 KG/CM²
188331,THICKNESS,TELMISARTAN+HYDROCHLOROTHIAZIDE-TABLET-(THEON)-USP-18206,na,NULL,4.10 MM ±0.3 MM
63751,<p>Flash Point (Abel)</p>,TEMEPHOS-50%-EC-NABL-5923,na,NULL,Above 24.5°C
188477,DIAMETER,TENELIGLIPTIN-TABLET-GENERAL-18216,na,NULL,7.20 MM ±0.3 M
188481,HARDNESS,TENELIGLIPTIN-TABLET-GENERAL-18216,alphanumeric,NLT,2.0°KG/CM²
188478,THICKNESS,TENELIGLIPTIN-TABLET-GENERAL-18216,na,NULL,3.10 MM ±0.3 MM
188648,OPTICAL ROTATION,TERBUTALINE-SULFATE-BP-18230,alphanumeric,-0.10°, +0.10°
188709,LOW BOILING SUBSTANCES,TERPINEOL-BP-18236,alphanumeric,NMT,4.0%V/V DISTILS BELOW 214°C
188707,REFRACTIVE INDEX,TERPINEOL-BP-18236,alphanumeric,1.48, 1.4855 AT 20°C
188708,<p>WEIGHT PER ML</p>,TERPINEOL-BP-18236,alphanumeric,0.931, 0.935 AT 20°C
188722,MELTING RANGE,TESTOSTERONE-ENANTHATE-USP-18238,alphanumeric,34? , 39°
188723,<p>SPECIFIC OPTICAL ROTATION</p>,TESTOSTERONE-ENANTHATE-USP-18238,alphanumeric,+77°, +82°
188758,<p>SPECIFIC OPTICAL ROTATION</p>,TETRACYCLINE-HYDROCHLORIDE-IP-18242,alphanumeric,-239°, -255°
188812,<p>AVERAGE WEIGHT</p>,THEMENTIN-LB-375-TABLET-(THEON)-GENERAL-18249,na,NULL,730 MG ± 5%
188808,LENGTH,THEMENTIN-LB-375-TABLET-(THEON)-GENERAL-18249,na,NULL,17.20 MM ±0.2MM
188810,THICKNESS,THEMENTIN-LB-375-TABLET-(THEON)-GENERAL-18249,na,NULL,5.10 MM ±0.3 MM
188809,WIDTH,THEMENTIN-LB-375-TABLET-(THEON)-GENERAL-18249,na,NULL,8.60 MM ±0.2 MM
188829,<p>AVERAGE WEIGHT</p>,THEMENTIN-LB-625-TABLET-(THEON)-GENERAL-18250,na,NULL,1090 MG ± 5%
188825,LENGTH,THEMENTIN-LB-625-TABLET-(THEON)-GENERAL-18250,na,NULL,17.20 MM ±0.2MM
188827,THICKNESS,THEMENTIN-LB-625-TABLET-(THEON)-GENERAL-18250,na,NULL,6.25 MM ±0.3 MM
188826,WIDTH,THEMENTIN-LB-625-TABLET-(THEON)-GENERAL-18250,na,NULL,9.20 MM ±0.2 MM
188842,DIAMETER,THEOBOS-0.2-(VOGLIBOSE-TABLET-IP-0.2-MG)-(THEON)-IP-18251,alphanumeric,NMT,8.10 MM ±0.2 MM
188848,HARDNESS,THEOBOS-0.2-(VOGLIBOSE-TABLET-IP-0.2-MG)-(THEON)-IP-18251,alphanumeric,NLT,3.0 KG/CM²
188843,THICKNESS,THEOBOS-0.2-(VOGLIBOSE-TABLET-IP-0.2-MG)-(THEON)-IP-18251,alphanumeric,NMT,3.60 MM ±0.3 MM
188857,AVERAGE FILLED WEIGHT,THEOCEF-TZ-1.125-G-INJECTION-(THEON)-GENERAL-18252,na,NULL,1339 MG ± 2%
188858,UNIFORMITY OF FILLED WEIGHT,THEOCEF-TZ-1.125-G-INJECTION-(THEON)-GENERAL-18252,na,NULL,± 2% OF AVF. FILLED WEIGHT
188877,LENGTH,THEOCLAV-625-TABLET-(THEON)-USP-18253,na,NULL,19.80 MM ±0.2 MM
188879,THICKNESS,THEOCLAV-625-TABLET-(THEON)-USP-18253,na,NULL,6.25 MM ±0.3 MM
188881,<p>UNIFORMITY OF WEIGHT</p>,THEOCLAV-625-TABLET-(THEON)-USP-18253,na,NULL,AVG. WT. ± 5%
188878,WIDTH,THEOCLAV-625-TABLET-(THEON)-USP-18253,na,NULL,9.30 MM ±0.2 MM
188915,<p>AVERAGE WEIGHT</p>,THEOMOVE-4-TABLET-(THEON)-GENERAL-18255,na,NULL,30°MG ± 5%
188913,DIAMETER,THEOMOVE-4-TABLET-(THEON)-GENERAL-18255,na,NULL,9.60 MM ±0.3 MM
188914,THICKNESS,THEOMOVE-4-TABLET-(THEON)-GENERAL-18255,na,NULL,4.0°MM ±0.2 MM
188972,DIAMETER,"THEOROS-20-TABLET-(THEON,-BADDI)-IP-18260",na,NULL,9.50 MM ±0.2 MM
188973,THICKNESS,"THEOROS-20-TABLET-(THEON,-BADDI)-IP-18260",na,NULL,3.80 MM ±0.3 MM
188958,DIAMETER,THEOROS-20-TABLET-(THEON)-IP-18259,na,NULL,9.50 MM ±0.2 MM
188959,THICKNESS,THEOROS-20-TABLET-(THEON)-IP-18259,na,NULL,3.80 MM ±0.3 MM
188992,UNIFORMITY OF FILLED WEIGHT,THEOXONE-INJECTION-1.0-G-(THEON)-USP-18261,na,NULL,±2.0°OF AVG. FILLED WEIGHT
189067,<p>SPECIFIC OPTICAL ROTATION</p>,THIOCOLCHICOSIDE-IP-18267,alphanumeric,-550°, -580°
189102,UNIFORMITY OF FILL WEIGHT,THIOPENTAL-SODIUM-INJECTION-(SAMARTH)-BP-18269,na,NULL,±5% OF AVERAGE FILLED WEIGHT
189148,MELTING POINT,THIOUREA-GENERAL-18272,alphanumeric,175°C , 18°C
189213,<p>SPECIFIC OPTICAL ROTATION</p>,THYROXINE-SODIUM/LEVOTHYROXINE-SODIUM-IP-18280,alphanumeric,+16.0°, +20.0°
189227,OPTICAL ROTATION,TIGECYCLINE-USP-18281,alphanumeric,-240°, -215°
189310,<p>SPECIFIC OPTICAL ROTATION</p>,TIMOLOL-MALEATE-IP-18290,alphanumeric,-5.7° , -6.2°
189335,OPTICAL ROTATION,TIMOLOL-MALEATE-USP-18291,alphanumeric,-11.7° , -12.5°
189495,TOBRAMYCIN SULFATE,TOBRAMYCIN-SULFATE-USP-18307,alphanumeric,634, 739.0 µg/mg
189494,TOBRAMYCIN SULPHATE,TOBRAMYCIN-SULFATE-USP-18307,alphanumeric,634, 739.0 µg/mg
189561,<p>IDENTIFICATION B</p>,TOPIRAMATE-IP-18314,alphanumeric,120°, 130°
189562,<p>SPECIFIC OPTICAL ROTATION</p>,TOPIRAMATE-IP-18314,alphanumeric,-28? , -36°
189710,OPTICAL ROTATION,TRAMADOL-HYDROCHLORIDE-BP-18330,alphanumeric,-0.10°, +0.10°
189727,OPTICAL ROTATION,TRAMADOL-HYDROCHLORIDE-IP-18331,alphanumeric,-0.10°, +0.10°
189959,HARDNESS,TRANEXAMIC-ACID-TABLET-(BPPI)-IP-18348,alphanumeric,NLT,2.0 KG/CM²
189998,LIMIT OF ETHYLENE OXIDE,TRANSCUTOL-(DIETHYLENE-GLYCOL-MONOETHYL-ETHER)-USP-18352,alphanumeric,NMT,1 µg/g
56294,Pour point (?C),TRANSFORMER-OIL--FSSAI-5360,na,NULL,Max -6°C
190035,OPTICAL ROTATION,TREHALOSE-USP-18355,alphanumeric,+197.0°, +201°
190097,BOILING POINT,TRIACETIN-BP-18361,alphanumeric,ABOUT,260°C
190114,<p>SPECIFIC OPTICAL ROTATION</p>,TRIAMCINOLONE-ACETONIDE-IP-18363,alphanumeric,+100°, +107°
190286,HARDNESS,TRIHEXYPHENIDYL-HYDROCHLORIDE-TABLET-(ADROIT)-IP-18381,alphanumeric,2, 6.0°KG/CM²
190296,OPTICAL ROTATION,TRIHEXYPHENIDYL-HYDROCHLORIDE(BENZHEXOL-HCL)-IP-18382,alphanumeric,-0.10°, +0.10°
190567,TOTAL PROTEOLYTIC ACTIVITY,TRYPSIN-CHYMOTRYPSIN-GENERAL-18408,alphanumeric,NLT,280µ/mg (ON DRIED BASIS)
190799,EORESIDUALS-A (EO),ULTRAPRO-MESH-(UMR3)-7.6X16CM²GENERAL-18431,na,NULL,MAX.10 µg/g
190800,WATER IN OVEN(WATER),ULTRAPRO-MESH-(UMR3)-7.6X16CM²GENERAL-18431,na,NULL,MAX.100µg
190866,<p>SPECIFIC OPTICAL ROTATION</p>,URSODEOXYCHOLIC-ACID-IP-18438,alphanumeric,+58.0°, +62.0°
190898,HARDNESS,URSODEOXYCHOLIC-ACID-TABLET-(THEON)-IP-18440,alphanumeric,NLT,3.0 kG/CM²
190893,LENGTH,URSODEOXYCHOLIC-ACID-TABLET-(THEON)-IP-18440,na,NULL,17.10 MM ±0.2 MM
190895,THICKNESS,URSODEOXYCHOLIC-ACID-TABLET-(THEON)-IP-18440,na,NULL,5.40 MM ± 0.3MM
190894,WIDTH,URSODEOXYCHOLIC-ACID-TABLET-(THEON)-IP-18440,na,NULL,7.0 MM ±0.2 MM
190904,MELTING RANGE,URSODIOL-(URSODESOXYCHOLIC-ACID)-USP-18441,alphanumeric,200°, 205°
190905,SPECIFIC ROTATION,URSODIOL-(URSODESOXYCHOLIC-ACID)-USP-18441,alphanumeric,57°, 62°
190934,DIAMETER,V.C-500.-&-EPIFORD-(SOD.-VALP.-&-VAL.-ACID-CR-TABLET-(CRESCENT)-GENERAL-18445,na,NULL,13.10 MM± 0.2 MM
190935,THICKNESS,V.C-500.-&-EPIFORD-(SOD.-VALP.-&-VAL.-ACID-CR-TABLET-(CRESCENT)-GENERAL-18445,na,NULL,4.20 MM ±0.2 MM
191044,<p>SPECIFIC OPTICAL ROTATION</p>,VALSARTAN-IP-18459,alphanumeric,-64.0°, -69.0°
191277,AVERAGE WEIGHT OF 10 CONTAINERS,VECURONIUM-BROMIDE-FOR-INJECTION-(KWALITY)-BP-18478,na,NULL,20 MG ± 10%
191257,<p>SPECIFIC OPTICAL ROTATION</p>,VECURONIUM-BROMIDE-IP-18476,alphanumeric,+30.5°, +35.0°
192231,<p>SPECIFIC OPTICAL ROTATION</p>,VITAMIN-D3-IP-18551,alphanumeric,+105°, +112°
192347,.VITAMIN K2-7,VITAMIN-K2-7-POWDER-2500-PPM-GENERAL-18565,na,NULL,MIN.250 µg/g
192350,ARSENIC,VITAMIN-K2-7-POWDER-2500-PPM-GENERAL-18565,na,NULL,MAX. 0.5 µg/g
192352,HEAVY METALS,VITAMIN-K2-7-POWDER-2500-PPM-GENERAL-18565,na,NULL,MAX. 0.5 µg/g
192351,LEAD,VITAMIN-K2-7-POWDER-2500-PPM-GENERAL-18565,na,NULL,MAX.0.5 µg/g
192580,<p>SPECIFIC OPTICAL ROTATION</p>,VOGLIBOSE-IP-18581,alphanumeric,+45.0°, +48.0°
192618,DIAMETER,VOGLIBOSE-TABLET-(THEON)-IP-18586,na,NULL,8.10 MM ±0.2 MM
192624,HARDNESS,VOGLIBOSE-TABLET-(THEON)-IP-18586,alphanumeric,NLT,3.0 KG/CM²
192619,THICKNESS,VOGLIBOSE-TABLET-(THEON)-IP-18586,na,NULL,3.60 MM ±0.3 MM
192622,<p>UNIFORMITY OF WEIGHT</p>,VOGLIBOSE-TABLET-(THEON)-IP-18586,na,NULL,± 7.5% OF AVERAGE WEIGHT
192630,DIAMETER,VOGLIBOSE-TABLET-0.2-MG-(THEON)-IP-18587,na,NULL,8.10 MM ±0.2 MM
192636,HARDNESS,VOGLIBOSE-TABLET-0.2-MG-(THEON)-IP-18587,alphanumeric,NLT,3.0 KG/CM²
192631,THICKNESS,VOGLIBOSE-TABLET-0.2-MG-(THEON)-IP-18587,na,NULL,3.60 MM ±0.3 MM
192634,<p>UNIFORMITY OF WEIGHT</p>,VOGLIBOSE-TABLET-0.2-MG-(THEON)-IP-18587,na,NULL,± 7.5% OF AVERAGE WEIGHT
